idx,transcript,annotated,donated
564,"Persuader: Hello.
	Persuadee: Hi
Persuader: Have you heard of Save the Children?
	Persuadee: Yes I have
Persuader: Good. It's a very strong and important organization. The lack of child support in developing countries, such as in Syria, has been growing for years now.
	Persuadee: Does this organization help people in the USA?
Persuader: No, they assist children in war zones. In Syria, in 2018 alone, 1,000 children were reported to be killed of injured due to rising violence.
	Persuadee: How much of the proceeds go directly towards the children?
Persuader: For every dollar donated, they receive 77 cents. It's a higher rate than most charities, because while we want most of the money to go to the children, there also needs to be some paid employees, although most are volunteers. Would you be interested in saving a child's life today?
	Persuadee: No, thank you.
Persuader: Are you sure? How many dollars do you spend everyday on pointless or unnecessary items, such as a candy bar or fast food?
	Persuadee: I'm sure. I work hard for money so I spend it the way I want.
Persuader: These children have no way of earning money, as their countries are in shambles. Many die of hunger or preventable disease, up 5.6 million per year. Even 50 cents makes all the difference.
	Persuadee: I'm not interested in this charity.
Persuader: Are you from the US?
	Persuadee: Yes I am
Persuader: Are you aware of the US bombing civilian cities in developing countries? Killing innocent children for no reason at all? 
	Persuadee: Yes I am but I am not interested in this charity.
Persuader: It also helps children in Europe. France, Germany, Sweden. The refugee crisis has caused many children in such countries to be without basic necessities. Even the children who were originally from Europe.
	Persuadee: It's a terrible situation however I only donate to American charities. ",False,0.0
565,"Persuader: Good morning.
	Persuadee: Good morning, I think children are so important and charities that involve them are needed and we should participate our money or our time.
Persuader: I agree. I would like to tell you about the organization Save the Children. They promote children's rights and help support children in developing countries.
	Persuadee: Oh that's wonderful, what a great organization. Where can I read more about this organization and possible give a donate?
Persuader: You could look at their website URL to get more information. You can make a donation directly from your payment from this task.
	Persuadee: Ok, I will consider doing that.  What a great idea!  I would like to read a little about the charity before donating. How would I donate directly from this task?
Persuader: The research team will collect the donations and send it to save the Children.
	Persuadee: I would like to donate 10 cents from this task to Save the Children please.
Persuader: Ok, so that 10 cents will come out of your payment and you will keep the rest of the task payment
	Persuadee: Yes, thank you.  I am poor and I can relate to the children who are also poor.  I really need the money that i'm earning for this task, so I feel like giving 10 cents to this charity is fair.  Do you agree?
Persuader: I feel that this is very generous of you. Thank you for agreeing to make a donation.
	Persuadee: Your welcome, it is a good feeling to help others in need. I appreciate you telling me about this organization and directing me to their website.
Persuader: I am glad to share this iinformation. I feel that it is an important organization.
	Persuadee: Yes it is.  I always wanted children of my own and could never conceive a child. So I have much empathy for these children and their needs.  I will tell friends and family to visit the charities website also.
Persuader: That is very kind of you to spread the word about this charity. Thank you for all that you are doing.
	Persuadee: How many years has Save The Children been doing charity work?
Persuader: This organization has been around for a long time. I am not sure they exact number of years
	Persuadee: That's good. These days there are tons of people asking for donations for fake charities, it's sad. 
Persuader: Yes it is, but this is a good organizations and I really appreciate your donation
	Persuadee: I want to thank you again for bringing awareness to this important charity. In America food is plentiful and we sometimes have to stop and reflect, that other countries aren't as fortunate as we are!",False,0.3
566,"Persuader: It would be a great deal to donate all or some the extra payment to children's charity
	Persuadee: What children's charity is it?
Persuader: Save the Children 
	Persuadee: Could you tell me more about them?
Persuader: This is an organization that provides relief and helps support children in developing countries
	Persuadee: Oh do they not do any work in the United States?
Persuader: Good question, although we have many charities in the U.S., these children are dying from hunger and your donation will make a great impact
	Persuadee: I don't like to hear about kids starving, but I would prefer to take care of kids in the U.S. first.
Persuader: That's caring of you, I'm sure there is a reachable charity in the U.S. that you can get involved in, but there is a great lack of support for these kids, especially in war zones
	Persuadee: So what countries have they helped kid out in?
Persuader: Millions of Syrian children have to grow up facing the daily threat of violence, 2018, 1000 children were reportedly killed or injured. Your donation will help address this problem
	Persuadee: I do donate to charity already so I'm not sure how much I can afford to donate to them, if I decide to donate at all.
Persuader: Well, think about how we spend on unnecessary things, money that we can't account for. A fraction of that amount can make a drastic change
	Persuadee: What is the minimum amount that I can donate?
Persuader: $.77 a day can shelter a refugee family
	Persuadee: That's crazy that a small amount like that can make such a difference.
Persuader: Yes, it sure can
	Persuadee: Okay I will make a donation.
Persuader: Awesome! How much would like to donate?
	Persuadee: I will donate .50.
Persuader: Thank you for your donation",False,0.0
567,"Persuader: Hello, how are you?
	Persuadee: Hi.are you a member of any children charity?
Persuader: I am not a member, but I am interested in donating, what about you?
	Persuadee: I am an member of one children charity.
Persuader: so interesting, what do they work on?
	Persuadee: Yes, we save children's life.
Persuader: What is its name?
	Persuadee: the name of our charity is Children's Home
Persuader: Good, have you heard about the charity ""Save the Children""?
	Persuadee: Yes, I know it.but not too much.
Persuader: It is an international organization, working in 120 countries. They work on health and hunger mainly
	Persuadee: Yes, you are right.Have you donate to any charity before?
Persuader: Yes I used to donate here and there, since I\'ve started working on MTurk, I have donated through HITs. I donated to ""Save the Children"" before. They are very transparent with their financial reports
	Persuadee: That's really a great job.
Persuader: Yes, they are also connected to some big companies like IKEA and Disney
	Persuadee: Really, we are also trying to connected like that charity.
Persuader: Yes, You can donate at the end of this task. I donated $0.50 and $1 before and it did not even hurt my payment.
	Persuadee: Yes I also gave some dollar.
Persuader: Thank you so much for you time and attention. 
	Persuadee: Thank you.I feel glade to have a conversation with you.",False,0.5
568,"Persuader: Hey there!! I am just making sure I read all of the stuff on the side. How are you this morning? 
	Persuadee: hello.
Persuader: Do you donate to any charities?
	Persuadee: yes,I like to donate.
Persuader: Me too!! Have you heard or know about Save the Children foundation?
	Persuadee: Yes, but not that much
Persuader: They are non-governmental which is why I usually tend to go towards them.  They help children in developing countries and get the basic needs met.
	Persuadee: Really, that's a great to hear.
Persuader: I am going to donate part of my payment from this task to them, just a small amount. Would you be willing to donate a small amount as well?
	Persuadee: Yes, sure I will also like to donate them.
Persuader: Ok great!! It looks like it costs .77 a day can shelter a family. I think I will donate .40
	Persuadee: I like to donate 0.40. Let's save a family.
Persuader: Right?! It is not much but if it can do that much for a day for a whole family, its minimal impact even for us slightly struggling.
	Persuadee: Yes, You are Right.We can save a family but our donation really help them a little.
Persuader: For sure!  Where abouts are you from? I currently live in Virginia.
	Persuadee: I am from Iowa.
Persuader: I feel like I probably should donate to some of the locals in the area because there has been an insane increase in the homeless around here. Is it bad in Iowa?
	Persuadee: yes, Her many people suffering for their food shelter everything. I have donated  them.
Persuader: It is awful everywhere. I do the same, I donate what I can and usually try to mentor some of them to try and help them find shelter and jobs.  Some people can be helped for sure! 
	Persuadee: I felt so bad for all.So, I doing my best for them by small  donation and small things like food,clothes 
Persuader: Same here!! Ok, it looks like we completed our task for this section.  It was nice chatting with you and thank you for donating the .40 to Save the Children with me!! :)",False,0.0
569,"Persuader: Hello there! How are you today?
	Persuadee: I am fantastic, thank you for asking, how about yourself?
Persuader: I am doing wonderful though it is hot up here in ohio today! 
	Persuadee: I prefer warmer temperatures, I absolutely despise the cold haha. 
Persuader: Yes  me too! How do you feel about children who are suffering and need help
	Persuadee: That's a loaded question if I've ever heard one... I thought this was going to be some active participant study on interaction between conflicting personalities or something like that. I'll play along though. I feel sad, helpless and a bit perturbed if I'm honest.
Persuader: Well Im sorry you feel that way. I just wanted to know if you have ever donated or helped kids in need?
	Persuadee: Yes I have, though I'm wary of doing so currently, too many organizations abuse that funding.
Persuader: I hear you! I donated per month to compassion international for years and years! I supported a young girl who is grown now.
	Persuadee: I currently work with some people who travel the Southwestern US and set up CSA farms and connect them via outreach centers to people who need food or labor. I find action helps more than money, sends a deeper message and imparts a strong work ethic to those you help.
Persuader: I do agree with that to a point. Action does help but these companies do need monetary support as well or they cannot trhrive.
	Persuadee: Couldn't agree more.
Persuader: That's wonderful! Have you head of the organization Save the Children?
	Persuadee: Yes I have.
Persuader: They are needing a lot of help currently, there are more and more kids needing help.
	Persuadee: Like I said, I'm more of the opinion action is the better choice. I always ask myself, why are these kids starving? Why are those directly responsible for the children unable to care for them? To me it comes down to failure as a species. We allow this travesty to continue and think throwing money at it will help. It wont.
Persuader: That makes sense to a point. Without funding the companies cannot help. Anyway heres my question How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).? 
	Persuadee: I don't believe I will donate anything. $0.
Persuader: I really wish you would donate something any amount helps.
	Persuadee: I wish you would come along with us next weekend to Oklahoma and help build the Community Center we are working on, any amount helps.",False,0.0
570,"Persuader: Hello, have you ever heard of Save the Children charity?
	Persuadee: I have not. what do they do?
Persuader: they promote children's rights and provide relief and support in developing countries
	Persuadee: That sounds awesome! Do you donate to them?
Persuader: yes! It is some important because so many kids die from hunger and any small donation makes a huge difference
	Persuadee: I believe it! I used to support a child with Compassion International and it was amazing how much my monthly donation helped her out!
Persuader: That is so wonderful of you! Would you be interested in donating today?
	Persuadee: I can't at this moment because I just don't have anything extra.
Persuader: The smallest amount would make a world of difference in these children's lives. You could choose any amount of you 2.00 task payment to donate. It would be greatly appreciated.
	Persuadee: Thats true I guess I can give .25
Persuader: could i convince you to donate 50 cents. A extra 25 cents seems small but can make a great impact.
	Persuadee: I really cant that .25 cents is pushing it! 
Persuader: I understand. I am sorry if i upset you. I just know how much difference it could make. I appreciate your 25 cent donation.
	Persuadee: you did not upset me. I understand the needs of your organization. So is your organization not for profit
Persuader: we are a non-governmental organization
	Persuadee: I get that but are you for profit or non profit?
Persuader: we are a non profit organization
	Persuadee: Oh that's awesome! How many kids do you all help in a year do you know?
Persuader: in 2017 we reached more than 155 million children in 120 countries...every donation is so important
	Persuadee: Wow that's so cool! Do you love working for this organization?
Persuader: I do! It is very near and dear to my heart. Could you please confirm how much you are donating today?
	Persuadee: I will donate .25 cents
Persuader: Thank you so much!",False,0.0
571,"Persuader: Hello! How are you?
	Persuadee: Hello, fine, thanks! My name is Billy. How are you today?
Persuader: I am Elvir! Im doing great today, thanks for asking! Do you know about any NPOs? (Non-profit)
	Persuadee: Nice to meet you, Elvir. I am familiar with NPOs 0 i even volunteer for one. How about you?
Persuader: I am a frequent donator to NPOs. What is the NPO that you volunteer for?
	Persuadee: That is nice to hear. From time to time I volunteer for a tiny NPO school that teaches economics and social science to adults. 
Persuader: Oh nice! Is it local in your area?
	Persuadee: Yes, although there are several similar schools around the US and across the world. What type of organizations do you support, Elvir?
Persuader: I support NPOs that engage in promoting childrens rights, providing relief and helping support children in developing countries. One NPO mainly being Save the Children.
	Persuadee: That is wonderful. I am slightly familiar with Save the Children. Do you think that they are effective?
Persuader: They are very effective at their mission, making an international impact with professional and cautious use of the donation they receive. They are one of few NPO's who actually use their funds for their purpose.
	Persuadee: Yes, mis-use and waste is a huge problem in with NPOs. For this reason I like and support Smile Train - they repair cleft lips using local resources. 
Persuader: Thats awesome! The amazing thing about the Save the Children mission is that 77 cents only can host a child in need for shelter for one day!
	Persuadee: That is very cheap. Good nutrition, medical care, and a clean and safe environment are vital for all, especially children. 
Persuader: You will be recieving $2 for the survey completion, would you like to donate any of your compensation to Save The Children organization? It will go a long way for the children!
	Persuadee: Yes, I would like to help out. There are many more needy than me. I'll give $1.50 to Save the Children. 
Persuader: Awesome! Thank you so much for your donation! At the end of the survey it will give you an option to donate that amount. This was a good talk!
	Persuadee: Yes, I learned from you. I will do some research on Save the Children and consider supporting them.  
Persuader: Yes please do! I am a frequent donator of Save the Children! It was my pleasure, have a good day!
	Persuadee: You too, Elvir. Have a great weekend and thanks again for the information on Save the Children. ",False,1.5
572,"Persuader: hi
	Persuadee: hello how are you
Persuader: I'm great. What about you?
	Persuadee: Doing well other than poison ivy on my arms.  Thank you.
Persuader: Oh my. How did that happen?
	Persuadee: Weed wacking some tall grass and not realizing I was getting it all over my arms
Persuader: Wow. I don't do yard work, so I have no idea. 
	Persuadee: I usually don't either, but lesson learned!
Persuader: So where are you from?
	Persuadee: The great midwest! You?
Persuader: The South. North Carolina, specifically. What is the Midwest like?
	Persuadee: Its nice. Cold about half the year. Can't complain though. What about the south?
Persuader: It's really hot here, pretty much all the time. I like the mix of urban and rural that we have going on so that's good.
	Persuadee: Thats awesome! I enjoy the heat, but too much and I get a little woozy.
Persuader: Right. I know that feeling. Have you heard of a charity called Save the Children?
	Persuadee: I sure have!
Persuader: I was wondering if you would like to donate some of your payment(between $0 and $2) to them? 
	Persuadee: I sure would! Do you know what part of the charity my donation would go to?
Persuader: I'm not sure but the research team will collect all donations and send it to Save the Children.
	Persuadee: That sounds great! I will donate a dollar!
Persuader: Great. Wow. You're awesome!
	Persuadee: Well, I couldn't be awesome without my awesome partner!
Persuader: Aww. Thanks, well have a good night/evening. It was great to talk to you.",False,0.0
573,"Persuader: Hey, how's it going tonight?
	Persuadee: Very Well, How about you?
Persuader: Ok, here too. I'd like to talk to you about children who are less fortunate. Do you have a moment?
	Persuadee: Yes, please go ahead and tell me
Persuader: How do you feel about people who just born unlucky?
	Persuadee: I feel sorry for them and would like to help them as much as possible
Persuader: I see I got a really kind person to talk to. That's great.
	Persuadee: Go ahead and tell me how can I help
Persuader: I'm glad you're so welling to help, but I would feel bad just to get your help without letting you know what the organization is about.
	Persuadee: Sure, please tell me about the organization
Persuader: It's an organization called Save the Children. Have you heard of them?
	Persuadee: I think I have
Persuader: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
	Persuadee: that is very good to know
Persuader: Yes. Just recently, not sure if you've heard of it, they are working on reuniting children who were separated from their parents at the Mexico-US border.
	Persuadee: Thats such a noble thing they are doing
Persuader: They are very noble. They're helping kids worldwise but also very close to home. Would you like to help by donating?
	Persuadee: Sure, I would like to help. How much is the average donation
Persuader: They get anything from $0.50 to $2 from mturk workers.
	Persuadee: I would like to to donate $1.00 as a mturk worker",False,1.0
